SigAgente;DatGeracaoConjuntoDados;NumCNPJDistribuidora;DatCompetencia;VlrReceitaFaturada;VlrRepasseContaBandeira;VlrResultadoMCP;VlrCCEARD;VlrRiscoHidrologicoCCGFRepactuadas;VlrRiscoHidrologicoItaipu;VlrRiscoHidrologicoRepactuadas;VlrRiscoHidrologicoCCGF;VlrPrevisaoRiscoHidrologico;VlrPremioDeRisco;VlrESSEER;VlrRessarcimentoCONER;VlrCVAEnergiaMesAnterior;VlrESSEERMesAnterior;VlrExposicaoInvoluntariaMesAnt;VlrCVAEnergiaReceitaAlocada;VlrCVAESSEERReceitaAlocada;VlrExposicaoInvolunReceitaAloc;VlrCVAEnergiaAposRepasse;VlrCVAESSEERAposRepasse;VlrExposicaoInvolunAposRepasse;VlrAjusteRepasse
ERO                 ;2025-02-17;05914650000166;2024-12-01;2157858,46;51544,2309;7435204,1673;-2587184,2461;-5722879,7615;0;663030,61;526127,62;-5906189,3652;-1005848,6263;43027,66;3452382,752;-5257468,11;-7286847,03;0;0;0;3215251,3172;-13567532,1176;-3791436,618;4219952,85;0
ERO                 ;2025-02-17;05914650000166;2020-02-01;1149835,18;383780,243;756692,1656;3731013,2146;-3265309,6272;0;204315;342183,78;0;-3811808,4072;2306,56;-2584927,3292;10886706,71;-9720469,96;-19998898,59;1533615,423;0;0;9818794,8744;-12303090,7292;-19242206,4244;
ERO                 ;2025-02-17;05914650000166;2020-03-01;0;346527,6228;7776356,7553;-2423549,7889;-3129426,1772;0;142477,87;539904,36;0;-3811808,4072;532825,39;-2584927,3292;9818794,87;-12303090,73;-19242206,42;336221,8628;0;0;3929597,0411;-14355192,6692;-11465849,6647;
ERO                 ;2025-02-17;05914650000166;2020-04-01;0;0;-1066496,5512;-4319001,8409;-3061433,1234;0;707211,57;483347,41;-3811808,4073;-440183,6961;80583,74;-816844,0592;3929597,04;-14355192,67;-11465849,66;437198,12;0;0;-3888036,0443;-15091452,9892;-12532346,2112;
ERO                 ;2025-02-17;05914650000166;2020-05-01;8471,45;-8471,45;3071172,1937;-4976524,5977;-2014802,0272;0;1435337,12;783807,27;-3811808,4072;-422138,01;96063,73;450528,7608;-3888036,04;-15091452,99;-12532346,21;422137,7589;0;0;-11301500,4238;-14544860,4992;-9461174,0163;
ERO                 ;2025-02-17;05914650000166;2020-06-01;0;0;-1265059,5038;-3387291,5689;-1018158,2161;0;2401225,17;1079320,39;-3811808,4073;-686895,3688;77345,33;606462,1908;-11301500,42;-14544860,5;-9461174,02;685636,15;0;0;-16392586,355;-13861052,9792;-10726233,5238;0
ERO                 ;2025-02-17;05914650000166;2020-07-01;2528,37;-2528,37;-6185405,5733;-2734520,888;-1961024,8992;0;1944932,36;621884,82;-3811808,4072;-716033,672;160210,13;-32767,2692;-16392586,36;-13861052,98;-10726233,52;716033,67;0;0;-21804165,8172;-13733610,1192;-16911639,0933;0
ERO                 ;2025-02-17;05914650000166;2020-08-01;0;0;-2839857,2302;-3852234,898;-1661650,6526;0;2089937,27;776688,61;-3811808,4072;-716468,1254;65389,07;-284336,8292;-21804165,82;-13733610,12;-16911639,09;716468,13;0;0;-28034519,5006;-13952557,8792;-19751496,3202;0
ERO                 ;2025-02-17;05914650000166;2020-09-01;6196,63;-6196,63;-4527199,7737;-3924869,1702;-2328690,4725;0;1587445,36;613168,76;-3811808,4072;-717496,1853;63329,99;-41312,3192;-28034519,5;-13952557,88;-19751496,32;717496,19;0;0;-35005575,3327;-13930540,2092;-24278696,0937;0
ERO                 ;2025-02-17;05914650000166;2020-10-01;8651,38;-8651,38;-4509638,7903;3255536,2023;4217381,9656;0;5696476,96;2981528,66;-3811808,4072;-648815,2472;3082779,76;-44394,6292;-35005575,33;-13930540,21;-24278696,09;648815,25;0;0;-28181472,4121;-10892155,0792;-28788334,8803;0
ERO                 ;2025-02-17;05914650000166;2020-11-01;1978,15;3,6354;-17650252,7761;7928384,8611;15240304,6393;0;13178308,44;6556491,21;-3811808,4072;-682686,6035;5517955,96;-2584927,3292;6824102,92;3038385,13;-4509638,79;684668,39;0;0;29308124,0304;5971413,7608;-22159891,5661;0
ERO                 ;2025-02-17;05914650000166;2020-12-01;10365829,27;39408,0111;-9710591,0071;5822366,5027;3765930,8915;0;5077472,53;3323218,3;-3988892,0493;-645867,8892;5605780,64;-2690460,3531;29308124,03;5971413,76;-22159891,57;11051105,17;0;0;27845316,2542;8886734,0469;-31870482,5771;0
ERO                 ;2025-02-17;05914650000166;2021-01-01;6109671,28;62038,7832;317522,6374;5026007,3696;1666782,3767;0;3159033,55;3145168,04;-4100734,3495;-536684,8638;7685304,41;-2757112,7893;27845316,25;8886734,05;-31870482,58;6680831,61;0;0;27857274,3863;13814925,6707;-31552959,9426;0
ERO                 ;2025-02-17;05914650000166;2021-02-01;2753855,03;75282,7004;-125323,8943;2180823,3862;-2638327,4642;0;602570,66;1473723,71;-4100734,3495;-613887,4847;4701051,46;-2470636,5493;27857274,39;13814925,67;-31552959,94;3419596,72;0;0;23980173,592;16045340,5807;-31678283,8343;0
ERO                 ;2025-02-17;05914650000166;2021-04-01;3010252,35;104943,5504;2672005,1807;-3917982,5809;-1934775;0;1396165,61;1454100,99;-4100734,3495;-684307,2505;4178310,84;711376,8007;13105638;22402996,62;-29629238,68;3799503,15;0;0;3453377,2691;27292684,2607;-26957233,4993;0
ERO                 ;2025-02-17;05914650000166;2021-03-01;2717155,87;306567,1279;2049045,148;-3714752,5204;-3551282,4815;0;206429,87;929807,7;-4100734,3496;-586785,7019;6425356,3;-67700,2593;23980173,59;16045340,58;-31678283,83;3608500,59;0;0;13105637,9981;22402996,6207;-29629238,682;0
ERO                 ;2025-02-17;05914650000166;2021-05-01;6883397,12;71917,631;2949385,1635;1300303,3696;1820901,6364;0;4144185,81;2445921,42;-4100734,3495;-668471,2441;2470452,49;257606,6407;3453377,27;27292684,26;-26957233,5;6574582,2759;1049203,7241;0;0;28971539,6666;-24007848,3365;0
ERO                 ;2025-02-17;05914650000166;2021-06-01;12182462,72;147686,8464;1401411,9779;9269333,2091;10876676,8194;0;10032338,65;5637205,27;-4100734,3496;-692132,751;10431493,6;-1965947,6893;0;28971539,67;-24007848,34;13020945,8275;0;0;7125064,201;37437085,5807;-22606436,3621;0
ERO                 ;2025-02-17;05914650000166;2021-07-01;17765721,94;147382,223;-34297931,8782;23759337,8196;32383218,3218;0;23646229,18;13552726,3;-4100734,3496;-715002,8086;4874189,16;-4655511,1593;7125064,2;37437085,58;-22606436,36;18623575,08;0;0;44644045,2614;37655763,5807;-56904368,2382;0
ERO                 ;2025-02-17;05914650000166;2021-08-01;22838452,09;237607,8829;-22480693,6065;30372837,9296;39268079,903;0;28419135,25;15734694,77;-4100734,3495;-785015,7675;6061058,31;-10816317,4993;44644045,26;37655763,58;-56904368,24;23871514,61;0;0;90413448,4825;32900504,3907;-79385061,8465;0
ERO                 ;2025-02-17;05914650000166;2021-09-01;30793510,12;321804,1992;-22623942,8949;27117740,4463;32127748,9844;0;22675752,54;14345986,79;-4100734,3496;-793255,996;12389706,99;-11095022,0193;90413448,48;32900504,39;-79385061,85;31875060,57;0;0;117783877,3407;34195189,3607;-102009004,7449;0
ERO                 ;2025-02-17;05914650000166;2019-04-01;135,62;602740,9215;6286418,3201;-1279359,1108;-1233610,4434;0;483687,48;475155,24;0;-2192453,1634;1598422,91;-1484508,752;1431849,48;-3910908,46;15640317,17;0;0;602876,5415;-1081120,0742;-3796994,302;21323858,9486;
ERO                 ;2025-02-17;05914650000166;2019-05-01;1519022,34;1635881,4627;4736089,1922;-1758320,7707;-560992,9834;0;1104044,26;527415,92;0;-2192453,1634;563972,34;244227,598;-1081120,07;-3796994,3;21323858,95;0;0;3154903,8027;-3400433,8241;-2988794,362;22905044,3396;
ERO                 ;2025-02-17;05914650000166;2019-06-01;712454,24;3121512,0192;-182805,3106;-1922270,8808;255102,0066;0;1680306,67;767248,5;0;-2192453,1634;0;135528,988;-3400433,82;-2988794,36;22905044,34;0;0;3833966,2592;-5067602,6942;-2853265,372;18888272,7702;
ERO                 ;2025-02-17;05914650000166;2019-07-01;2233722,63;4860328,6993;238761,3605;-1579272,9104;5644215,8666;0;5559611,83;2277057,2;0;-2192453,1634;6,9;-5707,892;-5067602,69;-2853265,37;18888272,77;0;0;7093220,7693;-1002659,7338;-2858966,362;12033813,3612;
ERO                 ;2025-02-17;05914650000166;2019-08-01;7080476,32;5405494,2691;-484946,2895;-2851890,2604;9969133,0166;0;8344884,32;3816701,86;0;-2192453,1634;0;-2012616,722;-1002659,7338;-2858966,362;12033090,1612;6114583,0225;0;6369927,2666;0;-4871583,084;5178216,6052;
ERO                 ;2025-02-17;05914650000166;2019-09-01;9774191,7;470223,3015;990463,2976;-2265299,0422;7918336,9766;0;6890396,33;3220393,81;0;-2192453,1634;28871,79;-2335499,962;0;-4871583,08;5178216,61;5653037,9344;0;4588607,6471;0;-7178211,252;1580072,2605;
ERO                 ;2025-02-17;05914650000166;2019-10-01;5627106,72;345634,9395;-5160201,5059;-2496390,2504;8153382,5666;0;6468905,35;3876930,38;0;-2192453,1634;2611,23;-2335499,962;0;-7178211,25;1580072,26;5972741,6595;0;0;-315749,3432;-9511099,982;-3580129,2459;
ERO                 ;2025-02-17;05914650000166;2019-11-01;7198619,74;-1834052,2257;-7276088,7287;-986725,9174;8842694,7066;0;6926703,4;4108444,47;0;-2192453,1634;21141,24;-2335499,962;-315749,34;-2332888,73;-5160201,51;5364567,5143;0;0;2175651,9349;-4647247,452;-12436290,2387;
ERO                 ;2025-02-17;05914650000166;2019-12-01;5213489,02;384232,7769;-2251023,8965;1433856,1936;3141420,5539;0;3863354,73;2463027,04;0;-3184961,2161;0,99;-2488374,7999;2175651,93;-4647247,45;-12436290,24;5597706,0869;0;0;1153222,5906;-7135621,2599;-14687314,1365;
ERO                 ;2025-02-17;05914650000166;2020-01-01;2847090,94;-129674,3753;-5311584,4475;12471429,7736;-24613,9372;0;1997236,55;1789957,92;0;-3811808,4072;78,63;-2584927,3292;1153222,59;-7135621,26;-14687314,14;2713331,7155;0;0;10886706,7108;-9720469,9592;-19998898,5875;
ERO                 ;2025-02-17;05914650000166;2018-10-01;0;0;0;0;0;0;5294669,39;2742334,65;-8037004,04;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-12-01;0;0;0;0;0;0;246200,76;0;-246200,76;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2019-01-01;-190,53;-2504,2882;2283041,5385;-923898,1751;-3007835,4834;0;-52671,58;-762710,74;0;-2192453,1634;816817,66;-2335499,962;0;0;0;-190,53;0;-2694,8182;-3931543,1285;-1518682,302;2285736,3567;
ERO                 ;2025-02-17;05914650000166;2019-02-01;-383,94;690744,2081;7191165,5711;4741543,5475;34560,7266;0;407327,82;1819686,07;0;-2192453,1634;1365762,82;-2335499,962;-3931543,13;-1518682,3;2285736,36;690550,7981;0;0;154010,346;-2488419,442;9476901,9311;
ERO                 ;2025-02-17;05914650000166;2019-03-01;0;408640,0083;6163415,2408;1709752,7593;-25326,3334;0;450451,57;1716675,26;0;-2192453,1634;913010,94;-2335499,962;154010,35;-2488419,44;9476901,93;406587,2983;0;0;1431849,4776;-3910908,462;15640317,1708;
ERO                 ;2025-02-17;05914650000166;2018-08-01;0;0;0;0;0;0;16232849,84;6793300,92;-23026150,76;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-09-01;0;0;0;0;0;0;15712580,63;7233603,05;-22946183,68;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-05-01;0;0;0;0;0;0;4791017,3;-4791017,3;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-07-01;0;0;0;0;0;0;15909448,5;-15909448,5;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-06-01;0;0;0;0;0;0;11056947,35;-11056947,35;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2015-01-01;4890635,53;-4890635,53;-2376817,6087;-713201,4839;493747,79;0;0;493747,79;0;0;1985165,92;0;0;0;0;0;0;0;-219453,6939;1985165,92;-2376817,6087;
ERO                 ;2025-02-17;05914650000166;2015-02-01;6189949,37;-6189949,37;-3622457,9878;-667074,21;883531,28;0;0;883531,28;0;0;2459284,04;-899467,26;-219453,6939;1985165,92;-2376817,6087;0;0;0;-2996,6239;3544982,7;-5999275,5965;
ERO                 ;2025-02-17;05914650000166;2015-03-01;11155855,38;-11155855,38;-3187125,4873;-210722,3339;985473,01;0;0;985473,01;0;0;3384309,67;0;-2996,6239;3544982,7;-5999275,5965;0;0;0;771754,0522;6929292,37;-9186401,0838;
ERO                 ;2025-02-17;05914650000166;2015-04-01;13059192,87;-12459039,4159;-249857,0407;440041,8369;1173600,7;0;0;1173600,7;0;0;1355618,55;0;771754,0522;6929292,37;-9186401,0838;600153,4541;0;0;1785243,135;8284910,92;-9436258,1245;
ERO                 ;2025-02-17;05914650000166;2015-05-01;12741701,58;-12043408,8673;-2724619,2649;467974,7011;1389214,01;0;0;1389214,01;0;0;2516294,41;-1065538,4;1785243,135;8284910,92;-9436258,1245;698292,7127;0;0;2944139,1334;9735666,93;-12160877,3895;
ERO                 ;2025-02-17;05914650000166;2015-06-01;13311753,67;-13311753,67;-7353577,9305;-549939,7631;2466492,09;0;0;2466492,09;0;0;3563908,35;-1658617,56;2944139,1334;9735666,93;-12160877,3895;0;0;0;4860691,4603;11640957,72;-19514455,32;
ERO                 ;2025-02-17;05914650000166;2015-07-01;13162010,79;-12137575,9298;-288609,3818;-402943,9589;1121540,34;0;0;1121540,34;0;0;4114580,46;0;4860691,4603;11640957,72;-19514455,32;1024434,8602;0;0;4554852,9811;15755538,18;-19803064,7017;
ERO                 ;2025-02-17;05914650000166;2015-08-01;13689759,46;-11864037,0311;-1197763,9216;-306788,8889;882407,1;0;0;882407,1;0;0;5581456,41;-3640914,73;4554852,9811;15755538,18;-19803064,7017;1825722,4289;0;0;3304748,7633;17696079,86;-21000828,6233;
ERO                 ;2025-02-17;05914650000166;2015-09-01;12699207,75;-3951433,5558;2480054,2173;-720507,1631;1176471,27;0;0;1176471,27;0;0;6237852,69;-426096,82;3304748,7633;17696079,86;-21000828,6233;3760712,8702;4987061,324;0;0;18520774,406;-18520774,406;
ERO                 ;2025-02-17;05914650000166;2015-10-01;11987176,77;11510413,2415;1497657,154;3673030,1815;1065472,2;0;0;1065472,2;0;0;3503992,04;0;-3304748,7633;824694,546;-18520774,406;19168903,4254;4328686,586;0;-17735149,8072;0;-17023117,252;
ERO                 ;2025-02-17;05914650000166;2015-11-01;11188048,21;-264531,0433;645513,8681;49943,9869;1293209,88;0;0;1293209,88;0;0;2871394,15;0;-17735149,8072;0;-17023117,252;8052123,0167;2871394,15;0;-24444118,957;0;-16377603,3839;
ERO                 ;2025-02-17;05914650000166;2015-12-01;10618572,08;-566158,1889;-878135,5145;2069450,0721;1253719,32;0;0;1253719,32;0;0;3454776,85;0;-24444118,957;0;-16377603,3839;6597637,0411;3454776,85;0;-27718586,6059;0;-17255738,8984;
ERO                 ;2025-02-17;05914650000166;2016-02-01;7406651,15;-2426,3188;4719558,8709;-381300,6258;526499,04;0;689,46;525809,58;0;0;3233898,04;0;-32274505,6564;0;-10361573,4512;4170326,7912;3233898,04;0;-36299634,0333;0;-5642014,5803;
ERO                 ;2025-02-17;05914650000166;2016-01-01;9561813,23;-6195,2691;6894165,4472;-249426,7296;1133375,76;0;0;1133375,76;0;0;4115749,88;0;-27718586,6059;0;-17255738,8984;5439868,0809;4115749,88;0;-32274505,6564;0;-10361573,4512;
ERO                 ;2025-02-17;05914650000166;2016-03-01;4251072,21;78,4191;5888568,2156;2362218,9137;480725,35;0;4709,76;476015,59;0;0;928521,44;0;-36299634,0333;0;-5642014,5803;3076075,5538;928521,44;246553,6353;-36532765,3234;0;0;
ERO                 ;2025-02-17;05914650000166;2016-04-01;867799,72;152,4946;4513186,5322;292037,0632;863600,87;0;108463,34;755137,53;0;0;701523,42;0;-39459873,9167;0;0;0;701523,42;166428,7946;-38304235,9835;0;4346757,7376;
ERO                 ;2025-02-17;05914650000166;2016-06-01;0;0;4944118,3713;-1042429,8173;1275847,96;0;664729,31;611118,65;0;0;768643,3;0;-37920541,0774;424038,53;10042313,9663;-13118,64;0;0;-37674004,2947;1192681,83;14986432,3376;
ERO                 ;2025-02-17;05914650000166;2016-05-01;0;0;5695556,2288;-752159,0339;1111804,35;0;605493,69;506310,66;0;0;424038,53;0;-38304235,9835;0;4346757,7376;-24049,59;0;0;-37920541,0774;424038,53;10042313,9663;
ERO                 ;2025-02-17;05914650000166;2016-07-01;0;0;1056689,8174;-440675,7586;1779318,62;0;1107637,96;671680,66;0;0;569185;0;-37674004,2947;1192681,83;14986432,3376;-11628,97;0;0;-36323732,4633;1761866,83;16043122,155;
ERO                 ;2025-02-17;05914650000166;2016-08-01;0;0;-320120,7885;-457954,475;2547257,66;0;1654234,35;893023,31;0;0;475798,24;0;-36323732,4633;1761866,83;16043122,155;-7445,96;0;0;-34226983,3183;2237665,07;15723001,3665;
ERO                 ;2025-02-17;05914650000166;2016-09-01;0;0;1314917,6893;-252890,2207;3465077,37;0;2133568,74;1331508,63;0;0;852984,25;0;-34226983,3183;2237665,07;15723001,3665;-4401,85;0;0;-31010394,319;3090649,32;17037919,0558;
ERO                 ;2025-02-17;05914650000166;2016-10-01;20206,39;-11500,5569;16559,1222;-439108,7303;4746935,58;0;2967953,61;1778981,97;0;0;-64421,35;0;3216588,9993;852984,25;1314917,6893;8705,8331;0;0;7515710,0159;788562,9;1331476,8115;
ERO                 ;2025-02-17;05914650000166;2016-11-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2016-12-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-01-01;0;0;0;0;0;0;104320,14;-104320,14;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-02-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2298,87;0;0;2298,87;0;0;
ERO                 ;2025-02-17;05914650000166;2017-03-01;0;0;0;0;0;0;183727,3;-183727,3;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-04-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-05-01;0;0;0;0;0;0;5106058,43;-5106058,43;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-12-01;0;0;0;0;0;0;2541187;-2541187;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-11-01;0;0;0;0;0;0;7825536,65;-7825536,65;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-01-01;0;0;0;0;0;0;714388,62;-714388,62;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-02-01;0;0;0;0;0;0;246284,76;-246284,76;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-04-01;0;0;0;0;0;0;540622,48;-540622,48;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2018-03-01;0;0;0;0;0;0;121805,95;-121805,95;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-06-01;-6175,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;
ERO                 ;2025-02-17;05914650000166;2017-07-01;0;0;0;0;0;0;6186214,15;-6186214,15;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-08-01;0;0;0;0;0;0;13450916,79;-13450916,79;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-09-01;0;0;0;0;0;0;12103838,29;-12103838,29;0;0;0;0;0;0;0;0;0;0;0;0;0;
ERO                 ;2025-02-17;05914650000166;2017-10-01;0;0;0;0;0;0;11554288,7;-11554288,7;0;0;0;0;0;0;0;0;0;0;0;0;0;
EQUATORIAL PA       ;2025-02-17;04895728000180;2017-10-01;17794571,3;3032401,929;2326285,7597;14551439,5062;67936460,5213;0;33386547,15;42240666,89;0;-7690753,5187;1795289,23;-23646495,0331;152295288,02;-96727362,64;35231112,16;20823648,649;0;0;213959539,3985;-118578568,4431;37557397,9197;
EQUATORIAL PA       ;2025-02-17;04895728000180;2017-09-01;14691179;5770631,4559;13506059,8372;11812576,2862;66254553,6513;0;34356339,66;39588967,51;0;-7690753,5187;184739,09;-39264526,6631;94688429,36;-57647575,07;21725052,32;20460271,2759;0;0;152295288,0216;-96727362,6431;35231112,1572;
EQUATORIAL PA       ;2025-02-17;04895728000180;2017-08-01;15602958,56;1573586,8633;7747177,3214;13430656,5109;76845328,3304;0;37327671,55;45719877,36;0;-6202220,5796;51,72;-22162451,5288;21588989,94;-35485175,26;13977875;17176545,4233;0;0;94688429,358;-57647575,0688;21725052,3214;
EQUATORIAL PA       ;2025-02-17;04895728000180;2017-07-01;6978894,25;-6869635,8869;4501525,6077;4409272,5633;40284480,76;0;18414231,48;21870249,28;0;0;105440,47;-16539039,7057;-23061489,7146;-19051576,0215;9476349,3914;43273,6731;0;0;21588989,9356;-35485175,2572;13977874,9991;
EQUATORIAL PA       ;2025-02-17;04895728000180;2017-06-01;7833978,32;21387353,2464;-7558595,3882;-8207978,1494;13353807,74;0;4622527,56;8731280,18;0;0;673364,28;-9927580,2257;22209257,8099;-35386576,4731;90824225,7547;27355087,4005;0;1866244,1659;0;-44640792,4188;81399386,2007;
EQUATORIAL PA       ;2025-02-17;04895728000180;2018-03-01;246675,85;734501,7544;15724805,635;5731434,2849;-5043085,6587;0;340942,55;2306725,31;0;-7690753,5187;3742719,85;9956382,0769;218431871,05;-153086444,68;54019711,55;981177,6044;0;0;218139042,0718;-139387342,7531;69744517,185;
EQUATORIAL PA       ;2025-02-17;04895728000180;2018-04-01;334244,79;1067654,1369;10634844,4481;-8219409,7179;-3656671,6987;0;1496024,48;2538057,34;0;-7690753,5187;3709092,89;1784949,3469;218139042,07;-139387342,75;69744517,19;1401898,9269;0;0;204861061,7265;-133893300,5131;80379361,6381;
EQUATORIAL PA       ;2025-02-17;04895728000180;2018-02-01;331650,07;601780,9773;22126159,7157;3580960,1623;-4673560,3487;0;693465,06;2323728,11;0;-7690753,5187;2101688,88;-7865279,9831;220457902,28;-147322853,58;31893551,83;933431,0473;0;0;218431871,0464;-153086444,6831;54019711,5457;
EQUATORIAL PA       ;2025-02-17;04895728000180;2018-01-01;6795076,11;3602215,5858;3704634,1901;-734296,721;-2977622,0487;0;2136630,73;2576500,74;0;-7690753,5187;0;-7865279,9831;234354228,73;-139457573,6;28188917,64;10184407,6801;0;0;220457902,2802;-147322853,5831;31893551,8301;
